longitude,latitude,median_income
-118.61,34.2,5.5191
-118.61,34.19,4.1154
-118.61,34.19,4.3125
-118.6,34.19,2.8312
-118.63,34.19,5.1529
-118.63,34.18,6.6689
-118.64,34.19,6.0094
-118.64,34.19,5.6163
-118.64,34.18,5.1641
-118.64,34.19,4.4167
-118.65,34.18,4.925
-118.65,34.19,5.2016
-118.66,34.19,7.642
-118.63,34.17,5.5798
-118.64,34.17,7.7846
-118.57,34.18,6.5304
-118.57,34.17,6.0928
-118.58,34.17,6.2064
-118.59,34.18,4.2009
-118.61,34.17,3.8819
-118.62,34.17,3.0404
-118.62,34.17,6.8482
-118.63,34.18,6.7977
-118.65,34.18,7.4918
-118.66,34.18,8.3912
-118.61,34.17,4
-118.61,34.15,4.9102
-118.61,34.16,6.8107
-118.63,34.16,6.0192
-118.63,34.16,7.457
-118.62,34.15,7.9814
-118.57,34.17,3.1875
-118.58,34.17,5.6327
-118.59,34.17,5.4847
-118.6,34.16,4.1656
-118.6,34.16,6.0794
-118.57,34.15,10.9201
-118.58,34.15,8.4196
-118.59,34.15,6.7694
-118.6,34.15,6.14
-118.59,34.14,10.5511
-118.49,34.18,4.8984
-118.51,34.18,4.8036
-118.51,34.17,3.1885
-118.52,34.18,3.675
-118.52,34.18,3.6534
-118.52,34.18,3.1923
-118.53,34.17,3.855
-118.54,34.17,6.1274
-118.55,34.18,5.0605
-118.56,34.18,5.4088
-118.54,34.18,3.0943
-118.53,34.18,3.1887
-118.54,34.17,5.6738
-118.54,34.17,2.8528
-118.55,34.17,7.8392
-118.56,34.17,7.1322
-118.52,34.17,3.2154
-118.52,34.16,5.17
-118.53,34.16,3.6141
-118.51,34.16,5.4609
-118.48,34.16,8.7172
-118.49,34.16,6.4958
-118.5,34.16,7.139
-118.5,34.15,13.4196
-118.5,34.17,4.1429
-118.49,34.15,10.3587
-118.49,34.14,10.6796
-118.49,34.13,11.2979
-118.51,34.14,12.8879
-118.53,34.14,9.2189
-118.54,34.15,10.2292
-118.56,34.14,10.4399
-118.43,34.15,3.2241
-118.43,34.15,7.672
-118.43,34.15,3.7125
-118.43,34.15,2.8448
-118.44,34.15,3.415
-118.44,34.15,10.0549
-118.44,34.15,4.6375
-118.44,34.15,3.2813
-118.44,34.15,2.9352
-118.45,34.16,3.6171
-118.45,34.15,4.1727
-118.45,34.15,4.5656
-118.46,34.16,3.4698
-118.46,34.16,3.8273
-118.47,34.15,4.642
-118.47,34.16,4.6
-118.47,34.15,8.2269
-118.48,34.15,5.4591
-118.48,34.16,6.7082
-118.48,34.14,10.3599
-118.46,34.14,8.8115
-118.47,34.14,8.153
-118.47,34.14,7.629
-118.43,34.14,10.9237
-118.43,34.13,8.2954
-118.45,34.14,7.9625
-118.35,34.15,9.042
-118.36,34.15,4.3
-118.36,34.15,3.6202
-118.37,34.15,3.1373
-118.37,34.15,3.3669
-118.38,34.16,3.1289
-118.38,34.15,4.3036
-118.39,34.15,4.2031
-118.39,34.15,3.4612
-118.39,34.16,3.2388
-118.4,34.15,3.0398
-118.41,34.15,4.3468
-118.42,34.15,4.615
-118.42,34.15,4.3214
-118.42,34.15,5.2853
-118.42,34.16,4.0208
-118.42,34.16,0.536
-118.4,34.15,4.3889
-118.4,34.15,5.0754
-118.41,34.15,4.1656
-118.41,34.15,6.083
-118.36,34.14,3.6823
-118.37,34.14,3.5714
-118.37,34.14,3.7986
-118.38,34.14,7.7112
-118.39,34.14,5.5683
-118.39,34.15,3.1146
-118.35,34.13,4.3333
-118.34,34.12,4.2415
-118.36,34.13,8.0499
-118.37,34.14,3.5096
-118.37,34.13,8.5677
-118.39,34.14,6.5533
-118.38,34.14,6.0876
-118.4,34.13,10.5575
-118.4,34.14,6.0678
-118.4,34.14,5.1377
-118.41,34.14,5.738
-118.42,34.14,4.0439
-118.42,34.13,12.7823
-118.22,34.14,5.5291
-118.22,34.14,3.7404
-118.2,34.14,5.5524
-118.19,34.14,3.6058
-118.19,34.14,5.2962
-118.23,34.14,2.3958
-118.22,34.14,5.5456
-118.22,34.13,5.7794
-118.2,34.14,4.0909
-118.21,34.14,3.2222
-118.21,34.14,2.2267
-118.2,34.14,3.9375
-118.19,34.14,4.3359
-118.19,34.13,3.925
-118.2,34.13,3.5349
-118.21,34.13,3.25
-118.22,34.13,2.7098
-118.22,34.13,3.3542
-118.18,34.13,3.5341
-118.18,34.12,1.9219
-118.18,34.12,4.21
-118.17,34.12,2.9154
-118.18,34.12,2.369
-118.17,34.12,3.7813
-118.19,34.13,3.1287
-118.19,34.12,4.2344
-118.19,34.12,2.3071
-118.19,34.12,4.0417
-118.19,34.12,2.7012
-118.2,34.13,4.0052
-118.2,34.13,3.3438
-118.2,34.12,3.3326
-118.2,34.12,2.9194
-118.21,34.12,3.4625
-118.21,34.12,3.6845
-118.21,34.12,2.5139
-118.2,34.11,4.0625
-118.2,34.11,2.5211
-118.2,34.11,3
-118.2,34.12,2.8125
-118.19,34.12,2.987
-118.19,34.11,2.1667
-118.19,34.12,2.4932
-118.18,34.11,2.6591
-118.18,34.11,2.3984
-118.19,34.11,2.286
-118.19,34.11,3.4227
-118.19,34.1,3.2121
-118.2,34.11,2.1793
-118.2,34.11,1.9355
-118.2,34.1,2.07
-118.21,34.11,4.3812
-118.21,34.1,5.2723
-118.21,34.1,3.0377
-118.22,34.1,4.1213
-118.23,34.1,2.712
-118.23,34.1,2.2788
-118.21,34.1,3.7437
-118.21,34.09,2.7708
-118.22,34.1,4.0469
-118.23,34.1,2.1687
-118.22,34.09,2.5213
-118.22,34.09,2.48
-118.22,34.09,2.8194
-118.23,34.09,2.0476
-118.23,34.13,4.6528
-118.23,34.13,3.5893
-118.22,34.13,4.825
-118.23,34.13,4.5766
-118.23,34.13,4.2891
-118.23,34.13,2.975
-118.22,34.12,3.0919
-118.21,34.12,3.5638
-118.22,34.11,5.2083
-118.22,34.12,5.2049
-118.23,34.12,2.2843
-118.24,34.12,3.1806
-118.23,34.12,4.5089
-118.23,34.11,5.5051
-118.23,34.11,3.3389
-118.25,34.12,2.8889
-118.24,34.12,2.6111
-118.24,34.12,0.8907
-118.24,34.11,2.7679
-118.24,34.11,2.2167
-118.23,34.11,3.133
-118.26,34.12,3.1306
-118.26,34.11,3.6667
-118.25,34.11,2.8667
-118.25,34.11,2.7466
-118.25,34.11,3.015
-118.24,34.1,3.1691
-118.25,34.11,3.4375
-118.25,34.1,2.625
-118.25,34.1,3.7184
-118.26,34.11,3.5673
-118.27,34.14,2.7685
-118.27,34.13,2.1071
-118.27,34.13,2.9392
-118.27,34.11,3.0521
-118.27,34.11,4.4094
-118.28,34.11,3.6181
-118.28,34.11,3.1445
-118.28,34.12,12.8763
-118.26,34.12,2.7348
-118.26,34.12,3.8393
-118.27,34.12,3.575
-118.29,34.11,5.296
-118.29,34.11,3.0461
-118.29,34.1,2.9417
-118.29,34.1,3.5172
-118.29,34.11,2.3789
-118.29,34.11,12.9591
-118.29,34.11,3.2333
-118.3,34.11,3.5806
-118.3,34.1,2.0672
-118.3,34.11,8.4389
-118.3,34.11,6.9391
-118.31,34.11,5.8659
-118.31,34.12,8.0073
-118.31,34.13,7.2692
-118.32,34.12,4.15
-118.32,34.11,4.0833
-118.32,34.11,3.2462
-118.32,34.11,2.3974
-118.33,34.11,2.2148
-118.33,34.11,3.0642
-118.33,34.11,8.2335
-118.32,34.13,4.0833
-118.33,34.12,6.0352
-118.34,34.13,6.6739
-118.32,34.14,4.0965
-118.34,34.11,3.6974
-118.35,34.1,3.358
-118.36,34.1,2.976
-118.36,34.1,3.0179
-118.35,34.1,2.8036
-118.35,34.1,2.6458
-118.35,34.1,3.9044
-118.35,34.1,2.325
-118.35,34.1,1.845
-118.34,34.11,4.3571
-118.34,34.1,1.8209
-118.34,34.1,1.5429
-118.34,34.1,2.5434
-118.33,34.1,1.51
-118.33,34.1,1.3157
-118.31,34.1,1.6903
-118.32,34.1,1.7306
-118.3,34.1,1.9354
-118.3,34.1,1.6112
-118.31,34.1,1.5328
-118.31,34.1,1.705
-118.33,34.1,1.625
-118.33,34.1,2.0888
-118.32,34.1,1.4005
-118.32,34.09,1.6331
-118.33,34.09,2.1403
-118.33,34.1,2.1866
-118.31,34.1,1.625
-118.31,34.09,1.8214
-118.31,34.09,1.8977
-118.31,34.09,1.8576
-118.32,34.09,2.0341
-118.32,34.09,2.5556
-118.32,34.1,1.7325
-118.32,34.09,2.0557
-118.32,34.1,1.5284
-118.32,34.1,1.8277
-118.32,34.1,2.2311
-118.3,34.1,1.7083
-118.3,34.09,1.8156
-118.31,34.09,1.2412
-118.3,34.1,1.7641
-118.3,34.1,1.9297
-118.29,34.09,1.7514
-118.3,34.09,2.2612
-118.29,34.1,2.7054
-118.29,34.09,2.3317
-118.28,34.09,3.0357
-118.29,34.09,1.9835
-118.29,34.09,1.9766
-118.29,34.09,2.0467
-118.29,34.09,2.0132
-118.29,34.09,1.8056
-118.29,34.09,1.9063
-118.3,34.09,2.1927
-118.3,34.09,1.4497
-118.3,34.09,2.0307
-118.31,34.09,2.1524
-118.31,34.09,2
-118.31,34.09,1.5195
-118.32,34.09,1.676
-118.32,34.09,2.0044
-118.32,34.09,1.879
-118.33,34.09,3.6953
-118.33,34.09,1.4375
-118.33,34.09,1.9911
-118.34,34.09,2.3568
-118.34,34.09,2.2
-118.34,34.08,3.1078
-118.34,34.09,3.2946
-118.34,34.08,10.3661
-118.35,34.09,2.8021
-118.35,34.08,3.8472
-118.35,34.08,3.8141
-118.35,34.09,2.5982
-118.35,34.08,4.5833
-118.36,34.08,3.2824
-118.32,34.08,3.125
-118.33,34.08,3.5083
-118.33,34.08,3.2426
-118.31,34.08,2.2422
-118.31,34.08,1.7542
-118.32,34.08,2.4196
-118.31,34.08,2.7543
-118.32,34.08,3.37
-118.32,34.08,4.1429
-118.3,34.08,1.8771
-118.3,34.08,2.1766
-118.31,34.08,2.8971
-118.31,34.08,2.7038
-118.29,34.08,1.525
-118.29,34.08,1.8495
-118.3,34.08,1.5685
-118.3,34.08,2.3846
-118.29,34.08,2.4
-118.29,34.08,1.9286
-118.37,34.12,11.615
-118.36,34.12,8.5136
-118.35,34.11,4.1717
-118.36,34.11,6.5195
-118.38,34.11,7.1134
-118.37,34.11,8.5842
-118.36,34.1,2.5588
-118.37,34.1,15.0001
-118.38,34.1,9.3092
-118.39,34.1,8.944
-118.39,34.09,4.3214
-118.36,34.09,2.9643
-118.36,34.08,1.9937
-118.37,34.08,3.9783
-118.37,34.08,3.2149
-118.37,34.09,2.8942
-118.36,34.08,3.3864
-118.37,34.08,5.7524
-118.37,34.08,6.0338
-118.26,34.1,3.6579
-118.26,34.1,4.0721
-118.27,34.1,6.4459
-118.27,34.1,5.7778
-118.27,34.11,2.978
-118.28,34.11,4.2019
-118.28,34.11,5.4122
-118.28,34.11,4.5781
-118.28,34.1,4.0602
-118.27,34.1,4.7132
-118.28,34.1,3.0958
-118.28,34.1,2.3421
-118.28,34.1,2.7875
-118.27,34.09,4.1667
-118.27,34.09,3.9674
-118.28,34.09,2.3333
-118.27,34.09,3.7847
-118.26,34.09,3.6434
-118.26,34.09,3.8448
-118.27,34.09,4.625
-118.27,34.09,2.9709
-118.26,34.08,2.3816
-118.26,34.08,2.4375
-118.26,34.08,3.5039
-118.27,34.08,2.3913
-118.26,34.07,2.0214
-118.26,34.07,2.625
-118.27,34.07,1.7016
-118.27,34.08,2.5521
-118.27,34.08,2.7179
-118.28,34.08,2.9423
-118.28,34.08,2.6178
-118.27,34.08,3.2386
-118.27,34.07,1.87
-118.28,34.08,3.1607
-118.28,34.09,2.4429
-118.28,34.08,2.875
-118.28,34.08,2.7366
-118.28,34.09,2.4677
-118.23,34.07,1.9722
-118.23,34.07,3.1944
-118.24,34.08,4.9844
-118.24,34.08,4.025
-118.23,34.09,2.6442
-118.23,34.09,2.6923
-118.23,34.09,2.6051
-118.25,34.09,3.5603
-118.25,34.09,3.75
-118.25,34.08,2.1108
-118.25,34.08,2.6136
-118.25,34.09,2.6336
-118.25,34.09,2.935
-118.26,34.08,1.7945
-118.26,34.08,2.5428
-118.25,34.09,3.1864
-118.26,34.08,1.9209
-118.26,34.07,2.4038
-118.26,34.07,2.7625
-118.25,34.07,1.9028
-118.25,34.07,2
-118.25,34.06,1.5491
-118.24,34.07,1.6136
-118.25,34.07,2.2545
-118.25,34.07,2.3942
-118.22,34.09,1.875
-118.22,34.08,1.8173
-118.22,34.08,1.9704
-118.19,34.08,2.3409
-118.2,34.08,2.4375
-118.2,34.07,1.9937
-118.2,34.07,2.2708
-118.21,34.08,2.2907
-118.21,34.08,1.9495
-118.2,34.09,2.5343
-118.2,34.08,2.2222
-118.19,34.1,4.239
-118.21,34.08,2.6806
-118.21,34.09,1.6118
-118.21,34.09,2.4632
-118.21,34.09,1.9881
-118.22,34.07,2.0133
-118.22,34.07,1.7463
-118.21,34.07,2.1333
-118.21,34.07,2.4135
-118.21,34.07,1.7292
-118.21,34.07,2.3859
-118.21,34.07,1.9375
-118.21,34.06,1.8781
-118.16,34.09,2.1696
-118.17,34.1,3.1146
-118.17,34.1,1.3125
-118.17,34.09,3.3977
-118.18,34.09,2.6226
-118.18,34.09,3.3785
-118.19,34.09,1.9706
-118.18,34.1,4.875
-118.18,34.1,4.975
-118.18,34.1,4.7853
-118.18,34.1,4.9231
-118.18,34.08,2.9167
-118.19,34.08,1.9038
-118.19,34.07,3.0241
-118.19,34.07,3.375
-118.19,34.06,2.5132
-118.16,34.09,2.375
-118.16,34.09,3.1442
-118.17,34.09,2.5523
-118.17,34.09,2.2348
-118.18,34.08,2.9939
-118.18,34.08,2.3281
-118.16,34.08,3.2031
-118.17,34.08,3.2279
-118.17,34.08,3.375
-118.18,34.07,2.6842
-118.17,34.07,3.4952
-118.16,34.07,3.5769
-118.17,34.07,3.875
-118.18,34.06,2.6083
-118.19,34.06,1.9762
-118.19,34.06,1.1868
-118.2,34.06,2.2961
-118.2,34.06,2.1136
-118.2,34.05,2.4886
-118.19,34.05,1.6667
-118.2,34.05,2.0885
-118.19,34.05,3.2125
-118.2,34.06,2.1029
-118.21,34.06,2.3611
-118.22,34.06,10.2264
-118.22,34.05,1.0714
-118.21,34.06,2.095
-118.22,34.06,2.2344
-118.22,34.05,3.1654
-118.22,34.05,1.6122
-118.21,34.05,1.3846
-118.21,34.05,2.52
-118.21,34.05,1.9271
-118.21,34.05,2.121
-118.2,34.05,1.9615
-118.2,34.05,1.9205
-118.2,34.05,1.7054
-118.2,34.05,2.02
-118.2,34.05,2.625
-118.19,34.05,2.7708
-118.19,34.05,2.1058
-118.2,34.05,2.29
-118.19,34.04,2.1806
-118.19,34.04,1.9688
-118.19,34.03,2.1071
-118.19,34.03,3.2639
-118.2,34.04,2.07
-118.2,34.04,3.7619
-118.2,34.03,2.3716
-118.2,34.04,1.8224
-118.2,34.04,2.181
-118.2,34.04,1.6888
-118.2,34.04,1.0333
-118.21,34.04,2.1862
-118.21,34.04,2.2454
-118.21,34.04,2.8
-118.21,34.05,1.6319
-118.21,34.04,2.1923
-118.22,34.05,1.9402
-118.21,34.05,2.5455
-118.22,34.04,1.4189
-118.22,34.05,1.2
-118.22,34.04,1.5163
-118.21,34.04,1.9405
-118.21,34.04,2.2788
-118.22,34.03,1.8125
-118.21,34.03,2.6573
-118.21,34.03,2.5268
-118.21,34.03,2.2083
-118.21,34.03,2.2656
-118.2,34.03,1.925
-118.2,34.02,2.75
-118.2,34.03,2.3472
-118.2,34.03,2.7266
-118.2,34.03,1.4115
-118.21,34.02,2.6875
-118.19,34.02,2.3575
-118.2,34.02,2.3944
-118.2,34.02,1.625
-118.2,34.02,3.7543
-118.21,34.02,7.5752
-118.21,34.02,1.3615
-118.23,34.05,2.5313
-118.24,34.05,0.8288
-118.24,34.04,1.0769
-118.24,34.06,1.1979
-118.24,34.06,1.0227
-118.24,34.06,1.7395
-118.25,34.05,0.6775
-118.25,34.05,0.8131
-118.25,34.06,5.3081
-118.26,34.05,4.0972
-118.26,34.04,2.462
-118.25,34.06,1.7763
-118.26,34.06,1.4886
-118.26,34.06,1.8625
-118.26,34.07,1.8438
-118.26,34.07,2.2607
-118.26,34.07,2.5227
-118.26,34.06,2.345
-118.26,34.06,1.5854
-118.27,34.07,2.3438
-118.27,34.06,1.5885
-118.27,34.07,2.3438
-118.27,34.07,2.1135
-118.27,34.06,1.9818
-118.27,34.07,2.3981
-118.28,34.07,1.9233
-118.28,34.07,2.4632
-118.28,34.07,2.2552
-118.28,34.07,2.3636
-118.28,34.07,2.0173
-118.28,34.06,1.1642
-118.28,34.06,1.7199
-118.27,34.06,1.1346
-118.27,34.06,1.3241
-118.27,34.06,1.494
-118.27,34.06,1.4904
-118.26,34.06,1.7238
-118.27,34.05,2.7634
-118.27,34.05,0.9563
-118.28,34.06,1.6184
-118.28,34.06,1.1122
-118.28,34.06,1.2254
-118.27,34.05,1.7866
-118.27,34.05,1.5727
-118.28,34.05,1.4615
-118.28,34.05,1.6355
-118.28,34.05,1.4413
-118.28,34.05,1.3
-118.28,34.05,1.4801
-118.27,34.05,1.3169
-118.27,34.04,1.7038
-118.27,34.05,1.8304
-118.27,34.05,1.2012
-118.32,34.07,8.8062
-118.33,34.06,15.0001
-118.33,34.07,15.0001
-118.33,34.07,15.0001
-118.34,34.06,7.4574
-118.34,34.06,3.4812
-118.29,34.08,1.6806
-118.29,34.07,2.5386
-118.29,34.06,2.0185
-118.29,34.07,1.6406
-118.29,34.07,2.3567
-118.29,34.08,1.925
-118.3,34.07,2.4348
-118.3,34.07,1.8238
-118.3,34.07,2.3375
-118.3,34.07,3.425
-118.31,34.07,2.2364
-118.31,34.08,2.6218
-118.31,34.07,2.2653
-118.32,34.07,11.2185
-118.31,34.06,0.8804
-118.32,34.06,5.7393
-118.32,34.07,3.5909
-118.32,34.06,15.0001
-118.31,34.07,2.3105
-118.31,34.06,1.6987
-118.3,34.07,2.2708
-118.31,34.07,2.3674
-118.3,34.06,2.2094
-118.31,34.06,1.9038
-118.29,34.07,1.7365
-118.3,34.07,1.8829
-118.3,34.06,1.6953
-118.29,34.06,1.5553
-118.29,34.06,1.5954
-118.29,34.06,2.1637
-118.3,34.06,1.468
-118.29,34.06,1.9309
-118.3,34.06,2.0332
-118.3,34.06,1.8214
-118.3,34.06,1.7896
-118.31,34.06,2.8202
-118.31,34.06,1.6725
-118.31,34.06,2.0547
-118.31,34.06,2.1435
-118.31,34.06,2.0278
-118.31,34.06,1.9949
-118.32,34.05,3.5517
-118.32,34.06,4.125
-118.32,34.06,4.5918
-118.33,34.06,8.3617
-118.33,34.05,3.375
-118.33,34.05,2.5284
-118.33,34.05,2.1736
-118.32,34.05,1.5882
-118.32,34.05,1.9923
-118.31,34.05,2.5313
-118.31,34.05,3.1406
-118.3,34.05,1.9152
-118.3,34.05,1.721
-118.31,34.05,2.2937
-118.3,34.05,2.1414
-118.3,34.05,2.2684
-118.29,34.05,1.3867
-118.29,34.05,1.5972
-118.3,34.05,1.9323
-118.3,34.05,2.096
-118.29,34.05,1.847
-118.29,34.05,2.3864
-118.29,34.05,2.053
-118.35,34.08,4.6838
-118.35,34.07,4.89
-118.35,34.07,4.1328
-118.34,34.07,5.8632
-118.34,34.08,10.586
-118.34,34.08,15.0001
-118.34,34.07,6.2223
-118.34,34.07,4.1618
-118.34,34.08,5.5871
-118.35,34.08,3.2645
-118.36,34.08,3.1765
-118.36,34.08,2.9621
-118.35,34.07,3.6111
-118.35,34.07,3.3594
-118.35,34.07,4.0179
-118.35,34.07,3.5719
-118.36,34.07,2.3375
-118.36,34.07,4.7019
-118.37,34.07,4.3667
-118.36,34.07,3.4265
-118.37,34.07,4.25
-118.37,34.07,5.24
-118.37,34.07,3.201
-118.37,34.07,3.1677
-118.37,34.07,3.4286
-118.38,34.08,3.3989
-118.38,34.07,3.3725
-118.38,34.07,3.5573
-118.34,34.07,3.1766
-118.35,34.06,2.4722
-118.34,34.06,7.1669
-118.34,34.05,3.9167
-118.34,34.06,3.5481
-118.34,34.06,3.7167
-118.35,34.06,3.2411
-118.35,34.06,3.7167
-118.35,34.06,5.3819
-118.35,34.05,2.6781
-118.35,34.06,3.2279
-118.36,34.06,3.25
-118.36,34.06,2.9605
-118.37,34.06,4.5192
-118.37,34.06,5.5596
-118.38,34.06,3.1475
-118.38,34.06,2.7824
-118.38,34.06,2.8233
-118.38,34.06,3.5556
-118.37,34.05,3.0862
-118.37,34.04,3.825
-118.37,34.05,4.005
-118.37,34.05,2.9883
-118.37,34.06,5.0858
-118.37,34.05,4.0583
-118.37,34.05,3.625
-118.37,34.06,4.0217
-118.36,34.05,3.3824
-118.36,34.05,4.0625
-118.36,34.05,3.2813
-118.36,34.04,2.7917
-118.36,34.05,3.3333
-118.36,34.05,3.0833
-118.38,34.05,3.0707
-118.39,34.05,5.7509
-118.38,34.05,4.2404
-118.38,34.05,4.4191
-118.38,34.05,4.8958
-118.38,34.05,3.238
-118.38,34.05,3.0956
-118.35,34.05,2.5806
-118.35,34.05,2.0984
-118.36,34.05,2.8793
-118.36,34.05,2.5658
-118.35,34.05,2.8841
-118.34,34.05,3.1944
-118.34,34.05,2.2725
-118.35,34.05,3.6435
-118.34,34.05,2.6654
-118.32,34.04,2.532
-118.32,34.04,2.2554
-118.32,34.04,2.3526
-118.33,34.04,2.913
-118.33,34.05,2.0706
-118.33,34.04,3.6373
-118.34,34.05,2.7409
-118.34,34.04,2.5955
-118.34,34.04,2.2254
-118.34,34.04,1.7014
-118.35,34.04,1.8685
-118.35,34.04,3.0856
-118.35,34.04,2.1711
-118.36,34.04,2.3214
-118.36,34.04,3.5161
-118.35,34.04,2.3687
-118.36,34.03,2.1078
-118.37,34.03,3.0694
-118.36,34.04,2.0538
-118.35,34.04,2.4635
-118.35,34.03,1.9
-118.35,34.04,2.5625
-118.34,34.04,2.6
-118.34,34.03,1.6581
-118.34,34.04,1.9408
-118.35,34.03,1.975
-118.33,34.04,2.5927
-118.33,34.03,1.7377
-118.33,34.04,2.628
-118.32,34.04,1.8333
-118.32,34.04,2.0259
-118.32,34.04,2.8654
-118.32,34.03,2.1046
-118.33,34.03,1.9018
-118.32,34.03,3.0132
-118.32,34.03,2.8971
-118.32,34.03,3.1731
-118.32,34.02,2.6098
-118.32,34.02,2.0304
-118.32,34.02,2.0042
-118.33,34.02,1.8783
-118.33,34.02,2.1979
-118.33,34.03,1.6429
-118.34,34.02,4.2218
-118.34,34.02,3.5357
-118.35,34.03,1.89
-118.35,34.03,2.2273
-118.35,34.02,3.25
-118.35,34.03,1.9928
-118.36,34.03,2.1324
-118.36,34.03,1.8316
-118.36,34.03,2.2368
-118.36,34.03,1.6452
-118.36,34.03,2.0879
-118.37,34.03,3.3636
-118.34,34.03,2.4444
-118.34,34.02,2.5156
-118.34,34.02,3.1442
-118.34,34.03,3.4306
-118.34,34.03,1.3444
-118.36,34.02,1.7159
-118.37,34.03,3.9732
-118.37,34.02,2.6154
-118.28,34.05,1.5565
-118.28,34.04,2.1696
-118.29,34.04,2.0817
-118.29,34.05,1.8571
-118.29,34.04,2.4359
-118.3,34.04,1.7225
-118.3,34.05,2.4297
-118.3,34.05,1.2786
-118.31,34.05,1.9336
-118.31,34.05,2.1162
-118.31,34.05,2.3536
-118.31,34.04,2.4048
-118.31,34.04,2.0658
-118.31,34.03,0.8351
-118.32,34.03,1.9531
-118.31,34.04,2.5833
-118.3,34.04,1.7109
-118.3,34.04,2.006
-118.31,34.04,1.767
-118.29,34.04,2.0405
-118.3,34.03,1.78
-118.3,34.04,2.1518
-118.29,34.04,2.1542
-118.29,34.04,2.1471
-118.29,34.03,1.9167
-118.28,34.03,2.0673
-118.29,34.03,1.2875
-118.29,34.03,1.0219
-118.29,34.03,2.0848
-118.29,34.03,0.7473
-118.29,34.03,2.135
-118.31,34.03,2.025
-118.31,34.03,2.8295
-118.31,34.02,2.45
-118.31,34.02,1.4712
-118.31,34.02,2.4519
-118.31,34.02,1.2434
-118.3,34.03,2.1571
-118.3,34.03,2.7125
-118.31,34.03,1.23
-118.3,34.03,1.8564
-118.31,34.03,2.1173
-118.31,34.02,1.3187
-118.31,34.02,2.2981
-118.3,34.02,1.85
-118.29,34.02,2.087
-118.3,34.02,1.631
-118.3,34.02,1.5781
-118.28,34.02,0.4999
-118.27,34.03,1.7546
-118.27,34.03,1.7115
-118.28,34.04,1.6089
-118.28,34.04,1.2969
-118.28,34.04,1.4167
-118.28,34.04,2.1806
-118.28,34.05,1.6037
-118.28,34.03,1.8539
-118.28,34.03,1.7976
-118.28,34.04,2.2232
-118.27,34.02,1.875
-118.28,34.02,1.9375
-118.27,34.02,0.9234
-118.28,34.03,0.844
-118.28,34.03,1.2989
-118.25,34.02,2.1944
-118.24,34.03,1.8333
-118.26,34.03,1.2096
-118.25,34.03,2.1905
-118.25,34.02,1.6302
-118.26,34.02,1.5652
-118.26,34.02,2.131
-118.26,34.02,1.8382
-118.26,34.02,2.1667
-118.26,34.02,1.3134
-118.26,34.02,2.0703
-118.26,34.02,1.5603
-118.26,34.02,2.2356
-118.25,34.02,1.913
-118.25,34.02,2.1957
-118.25,34.01,1.2396
-118.25,34.02,2.3304
-118.24,34.02,1.8485
-118.24,34.01,2.375
-118.24,34.01,1.8929
-118.25,34.01,2.1466
-118.24,34.01,1.7813
-118.25,34.01,1.0898
-118.25,34.01,1.2857
-118.25,34.01,1.3287
-118.25,34.01,1.7425
-118.25,34.01,1.4464
-118.26,34.01,1.4653
-118.26,34.01,1.5089
-118.26,34.01,1.9074
-118.27,34.01,1.4524
-118.26,34.01,2.1776
-118.27,34.02,2.319
-118.27,34.01,1.8652
-118.27,34.01,1.2206
-118.27,34.01,1.4327
-118.27,34.01,2.0817
-118.27,34,2.148
-118.27,34,1.7052
-118.27,34,1.75
-118.26,34.01,1.8641
-118.26,34,1.6221
-118.25,34,1.7237
-118.25,34,1.6382
-118.25,34,1.5781
-118.25,34,1.303
-118.25,34,1.4792
-118.24,34,1.2056
-118.24,34,0.9463
-118.25,34,2.2813
-118.24,34,1.7132
-118.24,33.99,1.875
-118.24,33.99,1.6731
-118.25,33.99,1.5556
-118.25,33.99,2.1793
-118.26,34,0.8941
-118.26,34,1.9208
-118.27,34,1.852
-118.27,34,1.3403
-118.27,34,1.8917
-118.26,33.99,1.8242
-118.26,33.99,1.6901
-118.27,33.99,1.9531
-118.27,33.99,1.4886
-118.27,33.99,1.8086
-118.28,34.01,1.8824
-118.28,34.02,2.1382
-118.29,34.01,1.1667
-118.3,34.01,1.9152
-118.3,34.02,1.2446
-118.29,34.02,1.1563
-118.3,34.02,1.6699
-118.3,34.01,1.7961
-118.31,34.01,1.7386
-118.31,34.02,1.6667
-118.31,34.02,1.6955
-118.31,34.01,2.0417
-118.31,34.02,1.6851
-118.31,34.01,2.5263
-118.31,34.01,1.8214
-118.31,34.01,3.0759
-118.29,34.01,2.3942
-118.29,34.01,1.6505
-118.3,34,1.6875
-118.3,34.01,2.5885
-118.3,34.01,2.0625
-118.28,34.01,1.7143
-118.28,34,2.3403
-118.29,34,1.4639
-118.29,34.01,1.6036
-118.29,34.01,1.0539
-118.28,34.01,1.8656
-118.28,34,1.2065
-118.28,34.01,1.2175
-118.28,34.01,2.3309
-118.28,34,2.125
-118.28,34,2.0938
-118.28,34,1.2778
-118.28,34,1.432
-118.28,34,2.1607
-118.29,34,2.1354
-118.29,34,1.2347
-118.29,34,2.7727
-118.3,34,1.1806
-118.3,34,1.5179
-118.29,34,2.0809
-118.3,34,2.0958
-118.3,34,3.05
-118.31,34,1.6892
-118.3,34,2
-118.31,34,1.933
-118.31,34,2.1116
-118.31,34,1.9792
-118.31,33.99,1.6559
-118.31,33.99,2.0915
-118.31,33.99,2.2339
